,p1,p2,edge_weight
28022,240257,58795,1
28023,240257,72250,1
28024,240257,172968,1
28025,240257,193168,1
28026,240257,196932,1
28027,240298,15175,1
28028,240298,40411,1
28029,240298,78150,1
28030,240298,111966,1
28031,240298,124700,1
28032,240298,175603,1
28033,240298,181792,1
28034,240298,192032,1
28035,240298,233281,1
28036,240324,5837,1
28037,240324,30367,1
28038,240324,37673,1
28039,240324,65789,1
28040,240324,95673,1
28041,240324,100268,1
28042,240324,101008,1
28043,240324,122391,1
28044,240324,129873,1
28045,240324,179971,1
28046,240324,188294,1
28047,240324,190494,1
28048,240324,233935,1
28049,240345,34339,1
28050,240345,45488,1
28051,240345,46005,1
28052,240345,52574,1
28053,240345,66966,1
28054,240345,114214,1
28055,240345,128063,1
28056,240345,180700,1
28057,240345,208534,1
28058,240345,210761,1
28059,240345,238520,1
28060,240373,30311,1
28061,240373,31300,1
28062,240373,81748,1
28063,240373,130354,1
28064,240373,154112,1
28065,240373,176589,1
28066,240373,191475,1
28067,240373,193332,1
28068,240373,194175,1
28069,240373,201468,1
28070,240373,208659,1
28071,240483,22076,1
28072,240483,163393,1
28073,240483,180252,1
28074,240483,216455,1
28075,240555,4518,1
28076,240555,5496,1
28077,240555,16881,1
28078,240555,17421,1
28079,240555,42656,1
28080,240555,61167,1
28081,240555,68989,1
28082,240555,105031,1
28083,240555,119767,1
28084,240555,122391,1
28085,240555,133689,1
28086,240555,137237,1
28087,240555,215479,1
28088,240601,78365,1
28089,240665,5733,1
28090,240665,61983,1
28091,240665,85923,1
28092,240665,87547,1
28093,240665,121406,1
28094,240665,133459,1
28095,240665,154517,1
28096,240665,224629,1
28097,240665,224747,1
28098,240683,10952,1
28099,240683,29903,1
28100,240683,31077,1
28101,240683,82494,1
28102,240683,98812,1
28103,240683,104973,1
28104,240683,117226,1
28105,240683,127439,1
28106,240683,130848,1
28107,240683,177821,1
28108,240692,5717,1
28109,240692,28585,1
28110,240692,46815,1
28111,240692,47240,1
28112,240692,63924,1
28113,240692,97438,1
28114,240692,185145,1
28115,240750,11443,1
28116,240750,87261,1
28117,240750,90058,1
28118,240750,91530,1
28119,240750,108292,1
28120,240750,137714,1
28121,240750,137984,1
28122,240750,232338,1
28123,240967,4192,1
28124,240967,14967,1
28125,240967,60388,1
28126,240967,100710,1
28127,240967,109020,1
28128,240967,113734,1
28129,240967,119764,1
28130,240967,121380,1
28131,240967,126749,1
28132,240967,209684,1
28133,240967,217806,1
28134,240981,2024,1
28135,240981,17569,1
28136,240981,33117,1
28137,240981,75934,1
28138,240981,118413,1
28139,240981,143339,1
28140,240981,153192,1
28141,240981,165877,1
28142,240981,191787,1
28143,240981,196381,1
28144,240981,216119,1
28145,241038,9601,1
28146,241038,47645,1
28147,241038,70632,1
28148,241038,73740,1
28149,241038,79715,1
28150,241038,87661,1
28151,241038,127628,1
28152,241038,149507,1
28153,241038,168876,1
28154,241038,200624,1
28155,241106,11048,1
28156,241106,29778,1
28157,241106,34605,1
28158,241106,45793,1
28159,241106,76791,1
28160,241106,91672,1
28161,241106,114104,1
28162,241106,134868,1
28163,241106,196260,1
28164,241106,233583,1
28165,241132,15711,1
28166,241132,21041,1
28167,241132,37608,1
28168,241132,73686,1
28169,241132,86733,1
28170,241132,119243,1
28171,241132,176132,1
28172,241132,195235,1
28173,241132,225054,1
28174,241158,5933,1
28175,241158,10653,1
28176,241158,18339,1
28177,241158,23556,1
28178,241158,26449,1
28179,241158,54029,1
28180,241158,106425,1
28181,241158,136534,1
28182,241158,137913,1
28183,241158,144242,1
28184,241158,151002,1
28185,241158,208519,1
28186,241177,5773,1
28187,241177,28615,1
28188,241177,55243,1
28189,241177,67355,1
28190,241177,89126,1
28191,241177,101264,1
28192,241177,111085,1
28193,241177,121332,1
28194,241177,192615,1
28195,241177,200360,1
28196,241177,210604,1
28197,241187,4194,1
28198,241187,18167,1
28199,241187,37808,1
28200,241187,58858,1
28201,241187,77645,1
28202,241187,92609,1
28203,241187,119448,1
28204,241187,175648,1
28205,241187,193417,1
28206,241187,218541,1
28207,241187,232863,1
28208,241205,2084,1
28209,241205,13458,1
28210,241205,21927,1
28211,241205,29778,1
28212,241205,34605,1
28213,241205,84848,1
28214,241205,91672,1
28215,241205,133689,1
28216,241205,134868,1
28217,241205,156979,1
28218,241205,170275,1
28219,241205,180054,1
28220,241205,233583,1
28221,241213,56436,1
28222,241213,72545,1
28223,241213,72897,1
28224,241213,73708,1
28225,241213,76700,1
28226,241213,85633,1
28227,241213,210601,1
28228,241214,5423,1
28229,241214,15323,1
28230,241214,40675,1
28231,241214,44262,1
28232,241214,58492,1
28233,241214,90499,1
28234,241214,119909,1
28235,241214,140053,1
28236,241214,220303,1
28237,241214,226665,1
28238,241307,54455,1
28239,241307,64653,1
28240,241307,80534,1
28241,241307,84853,1
28242,241307,120801,1
28243,241307,123894,1
28244,241307,129703,1
28245,241307,148116,1
28246,241307,162384,1
28247,241307,240601,1
28248,241501,5731,1
28249,241501,59961,1
28250,241501,86776,1
28251,241501,87040,1
28252,241501,149979,1
28253,241501,178787,1
28254,241501,181118,1
28255,241501,188201,1
28256,241618,22417,1
28257,241618,61036,1
28258,241618,118781,1
28259,241618,120675,1
28260,241618,141361,1
28261,241618,181543,1
28262,241618,186611,1
28263,241618,205493,1
28264,241618,210210,1
28265,241618,214020,1
28266,241618,220055,1
28267,241618,237350,1
28268,241626,48676,1
28269,241626,56333,1
28270,241626,61147,1
28271,241626,64540,1
28272,241626,127734,1
28273,241626,149580,1
28274,241626,187076,1
28275,241651,67634,1
28276,241651,116121,1
28277,241651,125054,1
28278,241651,158689,1
28279,241651,166794,1
28280,241651,178478,1
28281,241651,181664,1
28282,241651,195354,1
28283,241651,207433,1
28284,241723,29007,1
28285,241723,37067,1
28286,241723,56570,1
28287,241723,72417,1
28288,241723,101008,1
28289,241723,157885,1
28290,241723,162792,1
28291,241723,167717,1
28292,241735,55433,1
28293,241735,77157,1
28294,241735,88203,1
28295,241735,90058,1
28296,241735,91715,1
28297,241735,105971,1
28298,241735,197305,1
28299,241735,218775,1
28300,241771,6525,1
28301,241771,11266,1
28302,241771,18926,1
28303,241771,24147,1
28304,241771,83618,1
28305,241771,107019,1
28306,241771,138507,1
28307,241771,139388,1
28308,241771,198392,1
28309,241771,209146,1
28310,241771,210575,1
28311,241862,18532,1
28312,241862,20394,1
28313,241862,30540,1
28314,241862,48980,1
28315,241862,51565,1
28316,241862,67775,1
28317,241862,70859,1
28318,241862,89461,1
28319,241862,157541,1
28320,241862,166142,1
28321,241862,200026,1
28322,241862,226774,1
28323,241934,5354,1
28324,241934,14359,1
28325,241934,55313,1
28326,241934,82581,1
28327,241934,102361,1
28328,241934,133459,1
28329,241934,157689,1
28330,241934,168395,1
28331,241950,22497,1
28332,241950,29321,1
28333,241950,89917,1
28334,241950,115397,1
28335,241950,122136,1
28336,241950,131600,1
28337,241950,163280,1
28338,241950,164516,1
28339,241950,174860,1
28340,241950,176341,1
28341,241950,193257,1
28342,241950,193369,1
28343,241950,201189,1
28344,241950,216274,1
28345,241985,20950,1
28346,241985,48116,1
28347,241985,54566,1
28348,241985,56067,1
28349,241985,70788,1
28350,241985,108274,1
28351,241985,131453,1
28352,241985,172822,1
28353,242010,5210,1
28354,242010,16414,1
28355,242010,34011,1
28356,242010,36834,1
28357,242010,102470,1
28358,242010,135885,1
28359,242010,143376,1
28360,242010,156634,1
28361,242010,162044,1
28362,242010,209944,1
28363,242010,220219,1
28364,242010,228719,1
28365,242045,5055,1
28366,242045,24791,1
28367,242045,59959,1
28368,242045,86811,1
28369,242045,88672,1
28370,242045,120728,1
28371,242045,162365,1
28372,242045,199954,1
28373,242045,224073,1
28374,242045,239982,1
28375,242063,7920,1
28376,242063,16434,1
28377,242063,27102,1
28378,242063,62151,1
28379,242063,113846,1
28380,242063,151425,1
28381,242063,169807,1
28382,242063,209069,1
28383,242063,211073,1
28384,242063,228190,1
28385,242063,230706,1
28386,242093,17323,1
28387,242093,56575,1
28388,242093,98007,1
28389,242093,102195,1
28390,242093,105805,1
28391,242093,118306,1
28392,242093,134112,1
28393,242093,150865,1
28394,242093,185231,1
28395,242093,186171,1
28396,242093,217157,1
28397,242174,11949,1
28398,242174,77491,1
28399,242174,102667,1
28400,242174,128642,1
28401,242174,163315,1
28402,242174,166992,1
28403,242174,210210,1
28404,242174,214618,1
28405,242174,216986,1
28406,242174,230099,1
28407,242174,235164,1
28408,242266,46348,1
28409,242266,74016,1
28410,242266,212303,1
28411,242281,12528,1
28412,242281,76223,1
28413,242281,101446,1
28414,242281,123962,1
28415,242281,144968,1
28416,242281,175374,1
28417,242281,184353,1
28418,242281,214180,1
28419,242281,228592,1
28420,242294,10771,1
28421,242294,22204,1
28422,242294,50565,1
28423,242294,64291,1
28424,242294,86126,1
28425,242294,126612,1
28426,242294,132929,1
28427,242294,163700,1
28428,242294,180429,1
28429,242294,196557,1
28430,242294,235242,1
28431,242294,237769,1
28432,242312,6363,1
28433,242312,32208,1
28434,242312,93094,1
28435,242312,115201,1
28436,242312,139784,1
28437,242312,156713,1
28438,242312,167686,1
28439,242312,190535,1
28440,242312,211287,1
28441,242382,3103,1
28442,242382,5139,1
28443,242382,25709,1
28444,242382,70592,1
28445,242382,72138,1
28446,242382,109962,1
28447,242382,121839,1
28448,242382,139405,1
28449,242382,166352,1
28450,242382,203621,1
28451,242409,14198,1
28452,242409,30920,1
28453,242409,45614,1
28454,242409,68620,1
28455,242409,101302,1
28456,242409,141841,1
28457,242409,162056,1
28458,242409,183785,1
28459,242409,193532,1
28460,242409,228296,1
28461,242419,36505,1
28462,242419,110238,1
28463,242419,115806,1
28464,242419,116685,1
28465,242419,181765,1
28466,242419,196656,1
28467,242419,199806,1
28468,242419,212216,1
28469,242419,213327,1
28470,242480,3738,1
28471,242480,61822,1
28472,242480,66297,1
28473,242480,76223,1
28474,242480,77255,1
28475,242480,123962,1
28476,242480,142581,1
28477,242480,169613,1
28478,242480,184353,1
28479,242480,217321,1
28480,242489,11251,1
28481,242489,28165,1
28482,242489,104105,1
28483,242489,108946,1
28484,242489,141684,1
28485,242489,148037,1
28486,242489,199884,1
28487,242489,209177,1
28488,242592,48805,1
28489,242592,114698,1
28490,242592,126489,1
28491,242592,131138,1
28492,242592,135174,1
28493,242592,176114,1
28494,242592,189380,1
28495,242592,194779,1
28496,242592,221026,1
28497,242605,5635,1
28498,242605,63887,1
28499,242605,98729,1
28500,242605,116330,1
28501,242605,118012,1
28502,242605,121211,1
28503,242605,139601,1
28504,242605,190718,1
28505,242605,195903,1
28506,242621,26292,1
28507,242621,36262,1
28508,242621,84668,1
28509,242621,110647,1
28510,242621,134191,1
28511,242621,143502,1
28512,242621,156421,1
28513,242621,190535,1
28514,242640,25466,1
28515,242640,33726,1
28516,242640,35864,1
28517,242640,45725,1
28518,242640,57245,1
28519,242640,79463,1
28520,242640,85802,1
28521,242640,126892,1
28522,242640,131671,1
28523,242640,148205,1
28524,242640,208610,1
28525,242640,237956,1
28526,242704,57695,1
28527,242704,71990,1
28528,242704,102793,1
28529,242704,106372,1
28530,242704,118917,1
28531,242704,126134,1
28532,242704,134736,1
28533,242704,151505,1
28534,242704,152959,1
28535,242704,177459,1
28536,242704,186779,1
28537,242704,213207,1
28538,242704,217827,1
28539,242723,7367,1
28540,242723,8691,1
28541,242723,24952,1
28542,242723,49558,1
28543,242723,58416,1
28544,242723,58467,1
28545,242723,84506,1
28546,242723,103195,1
28547,242723,127083,1
28548,242723,167933,1
28549,242723,194298,1
28550,242723,198748,1
28551,242728,5733,1
28552,242728,55700,1
28553,242728,60607,1
28554,242728,79868,1
28555,242728,87547,1
28556,242728,121406,1
28557,242728,133459,1
28558,242728,163023,1
28559,242728,177414,1
28560,242728,224747,1
28561,242728,240665,1
28562,242754,1867,1
28563,242754,20669,1
28564,242754,48950,1
28565,242754,49080,1
28566,242754,64972,1
28567,242754,66989,1
28568,242754,98025,1
28569,242754,122268,1
28570,242754,182172,1
28571,242754,209070,1
28572,242896,3159,1
28573,242896,21556,1
28574,242896,72250,1
28575,242896,77557,1
28576,242896,124641,1
28577,242896,132362,1
28578,242896,135568,1
28579,242896,184380,1
28580,242896,198872,1
28581,242923,12252,1
28582,242923,26538,1
28583,242923,36940,1
28584,242923,52688,1
28585,242923,57280,1
28586,242923,82380,1
28587,242923,96330,1
28588,242923,142019,1
28589,242937,29007,1
28590,242937,30645,1
28591,242937,71640,1
28592,242937,72201,1
28593,242937,101008,1
28594,242937,193803,1
28595,242937,237553,1
28596,242937,241723,1
28597,242962,6421,1
28598,242962,44011,1
28599,242962,66385,1
28600,242962,101661,1
28601,242962,151446,1
28602,242962,157218,1
28603,242962,190050,1
28604,242962,217113,1
28605,242962,222114,1
28606,242962,227056,1
28607,242962,233948,1
28608,243039,20849,1
28609,243039,29505,1
28610,243039,51813,1
28611,243039,72201,1
28612,243039,104501,1
28613,243039,108679,1
28614,243039,127209,1
28615,243039,136546,1
28616,243039,229526,1
28617,243048,3670,1
28618,243048,9601,1
28619,243048,54712,1
28620,243048,57342,1
28621,243048,88650,1
28622,243048,106515,1
28623,243048,130292,1
28624,243048,165087,1
28625,243048,169359,1
28626,243048,181581,1
28627,243048,237341,1
28628,243092,4717,1
28629,243092,47420,1
28630,243092,66081,1
28631,243092,83298,1
28632,243092,99458,1
28633,243092,101517,1
28634,243092,161253,1
28635,243092,210696,1
28636,243092,218124,1
28637,243092,234674,1
28638,243120,182,1
28639,243120,15709,1
28640,243120,15717,1
28641,243120,54566,1
28642,243120,63226,1
28643,243120,88669,1
28644,243120,136040,1
28645,243120,147201,1
28646,243120,229086,1
28647,243120,241985,1
28648,243126,34699,1
28649,243126,35458,1
28650,243126,37088,1
28651,243126,106916,1
28652,243126,114873,1
28653,243126,128005,1
28654,243126,144451,1
28655,243126,201037,1
28656,243126,226878,1
28657,243126,242312,1
28658,243137,26939,1
28659,243137,33722,1
28660,243137,53770,1
28661,243137,68422,1
28662,243137,90957,1
28663,243137,98485,1
28664,243137,123310,1
28665,243137,158133,1
28666,243137,184968,1
28667,243204,45161,1
28668,243204,52674,1
28669,243204,64572,1
28670,243204,65705,1
28671,243204,71109,1
28672,243204,143218,1
28673,243204,151671,1
28674,243204,200165,1
28675,243215,12464,1
28676,243215,28313,1
28677,243215,36490,1
28678,243215,51310,1
28679,243215,55715,1
28680,243215,100439,1
28681,243215,134069,1
28682,243215,175097,1
28683,243231,29431,1
28684,243231,40562,1
28685,243231,152279,1
28686,243231,189082,1
28687,243231,190318,1
28688,243231,199666,1
28689,243231,217153,1
28690,243231,225928,1
28691,243231,227317,1
28692,243231,232290,1
28693,243231,238344,1
28694,243232,6134,1
28695,243232,25069,1
28696,243232,44134,1
28697,243232,47383,1
28698,243232,65511,1
28699,243232,87051,1
28700,243232,122181,1
28701,243232,150721,1
28702,243232,169040,1
28703,243232,176818,1
28704,243232,207477,1
28705,243341,1252,1
28706,243341,67891,1
28707,243341,70556,1
28708,243341,98435,1
28709,243341,100225,1
28710,243341,119800,1
28711,243341,120592,1
28712,243341,163702,1
28713,243341,164452,1
28714,243341,214419,1
28715,243341,218225,1
28716,243341,235273,1
28717,243346,16130,1
28718,243346,33417,1
28719,243346,47496,1
28720,243346,48793,1
28721,243346,48952,1
28722,243346,52434,1
28723,243346,64236,1
28724,243346,66751,1
28725,243346,123284,1
28726,243346,164691,1
28727,243346,165574,1
28728,243346,167091,1
28729,243346,174736,1
28730,243346,212934,1
28731,243346,232265,1
28732,243350,8492,1
28733,243350,39098,1
28734,243350,87269,1
28735,243350,88519,1
28736,243350,98895,1
28737,243350,117833,1
28738,243350,171547,1
28739,243350,179746,1
28740,243350,214998,1
28741,243350,215218,1
28742,243406,15356,1
28743,243406,65822,1
28744,243406,114557,1
28745,243406,114947,1
28746,243406,206061,1
28747,243406,215607,1
28748,243406,216745,1
28749,243406,229888,1
28750,243417,13358,1
28751,243417,57064,1
28752,243417,62353,1
28753,243417,72521,1
28754,243417,91757,1
28755,243417,111098,1
28756,243417,132628,1
28757,243417,153678,1
28758,243417,217459,1
28759,243417,235648,1
28760,243462,11485,1
28761,243462,20950,1
28762,243462,86751,1
28763,243462,98713,1
28764,243462,100581,1
28765,243462,119704,1
28766,243462,123552,1
28767,243462,139299,1
28768,243462,210887,1
28769,243462,227308,1
28770,243462,239177,1
28771,243481,3791,1
28772,243481,22124,1
28773,243481,26717,1
28774,243481,42866,1
28775,243481,72898,1
28776,243481,125257,1
28777,243481,206245,1
28778,243551,32846,1
28779,243551,38036,1
28780,243551,48657,1
28781,243551,81434,1
28782,243551,94526,1
28783,243551,111460,1
28784,243551,123458,1
28785,243551,143093,1
28786,243571,1384,1
28787,243571,30378,1
28788,243571,36938,1
28789,243571,77873,1
28790,243571,84258,1
28791,243571,112004,1
28792,243571,117260,1
28793,243571,169097,1
28794,243571,187406,1
28795,243571,208366,1
28796,243592,2992,1
28797,243592,6279,1
28798,243592,48676,1
28799,243592,56333,1
28800,243592,64540,1
28801,243592,65526,1
28802,243592,84360,1
28803,243592,91459,1
28804,243592,121707,1
28805,243592,127734,1
28806,243592,172589,1
28807,243592,187076,1
28808,243592,241626,1
28809,243619,8416,1
28810,243619,22255,1
28811,243619,38128,1
28812,243619,41066,1
28813,243619,106883,1
28814,243619,117501,1
28815,243619,123239,1
28816,243619,124477,1
28817,243619,130881,1
28818,243619,137286,1
28819,243619,197322,1
28820,243619,216281,1
28821,243639,2450,1
28822,243639,27167,1
28823,243639,105593,1
28824,243639,131820,1
28825,243639,134404,1
28826,243639,140135,1
28827,243639,168944,1
28828,243639,192034,1
28829,243639,202536,1
28830,243639,205403,1
28831,243639,206691,1
28832,243639,211243,1
28833,243651,9670,1
28834,243651,19563,1
28835,243651,77607,1
28836,243651,83351,1
28837,243651,120280,1
28838,243651,120572,1
28839,243651,126892,1
28840,243651,180897,1
28841,243651,192194,1
28842,243651,194090,1
